#Filename : asd_diff_gif.dat
#Date : 2018/07/20
#Author : K.Miyo
#
#Discription
#-----------
#Xend   	: displacement of the seismometer on the Xend 
#       	  2nd floar(EXV) with Xarm direction
#Center 	: displacement of the seismometer on the Center 
#       	  2nd floar(IXV) with Xarm direction
#GIF    	: strain of the Xarm 1500 m distance measured by 
#       	  GIF strainmeter
#diff_seis 	:= (Xend-Center)/sqrt(2)
#comm_seis 	:= (Xend+Center)/sqrt(2)
#diff_gif  	:= GIF*3000/sqrt(2)
#
#Data Information
#----------------
#Data Name         	: asd_diff_gif.dat
#Start [GPS Time]  	: 1214784018
#Time Lenght [sec] 	: 8192
#BW [Hz]           	: 7.8125e-03
#Window            	: Hanning
#Average           	: 64
#Overlap           	: 50% 
#Dof               	: 128
#
#
#Frequency[Hz],ASD [um/sqrtHz]
5.1640625e+00,1.0380947e-02
5.1718750e+00,9.5076598e-03
5.1796875e+00,9.8978044e-03
5.1875000e+00,1.0651949e-02
5.1953125e+00,1.0303471e-02
5.2031250e+00,9.6591149e-03
5.2109375e+00,1.0049547e-02
5.2187500e+00,9.3755121e-03
5.2265625e+00,9.4486695e-03
5.2343750e+00,1.0468794e-02
5.2421875e+00,9.6091957e-03
5.2500000e+00,9.1231604e-03
5.2578125e+00,9.5928904e-03
5.2656250e+00,8.9621992e-03
5.2734375e+00,8.7084216e-03
5.2812500e+00,8.9540770e-03
5.2890625e+00,9.5670056e-03
5.2968750e+00,1.1073403e-02
5.3046875e+00,1.0919422e-02
5.3125000e+00,1.1250863e-02
5.3203125e+00,1.2558942e-02
5.3281250e+00,1.3148707e-02
5.3359375e+00,1.4000519e-02
5.3437500e+00,1.3292049e-02
5.3515625e+00,1.2205807e-02
5.3593750e+00,1.2295824e-02
5.3671875e+00,1.0571057e-02
5.3750000e+00,1.0251866e-02
5.3828125e+00,1.1342005e-02
5.3906250e+00,1.1619020e-02
5.3984375e+00,1.1685531e-02
5.4062500e+00,1.0839800e-02
5.4140625e+00,1.0935609e-02
5.4218750e+00,1.1515144e-02
5.4296875e+00,1.0840524e-02
5.4375000e+00,1.0892460e-02
5.4453125e+00,1.0543514e-02
5.4531250e+00,9.8729413e-03
5.4609375e+00,1.0417853e-02
5.4687500e+00,1.0543494e-02
5.4765625e+00,9.7691948e-03
5.4843750e+00,9.4701666e-03
5.4921875e+00,9.0425674e-03
5.5000000e+00,9.5391394e-03
5.5078125e+00,9.3424120e-03
5.5156250e+00,9.6188599e-03
5.5234375e+00,1.0889159e-02
5.5312500e+00,1.0497839e-02
5.5390625e+00,9.9102962e-03
5.5468750e+00,1.1999173e-02
5.5546875e+00,1.2109663e-02
5.5625000e+00,1.0771450e-02
5.5703125e+00,1.1026223e-02
5.5781250e+00,1.1735078e-02
5.5859375e+00,1.1141255e-02
5.5937500e+00,1.0055736e-02
5.6015625e+00,1.0784689e-02
5.6093750e+00,1.1142469e-02
5.6171875e+00,1.0348253e-02
5.6250000e+00,1.0223847e-02
5.6328125e+00,1.0577809e-02
5.6406250e+00,1.0742431e-02
5.6484375e+00,1.0744410e-02
5.6562500e+00,1.0214924e-02
5.6640625e+00,9.8665055e-03
5.6718750e+00,1.0123939e-02
5.6796875e+00,9.5789833e-03
5.6875000e+00,9.4375926e-03
5.6953125e+00,9.5368703e-03
5.7031250e+00,9.2504630e-03
5.7109375e+00,1.0165235e-02
5.7187500e+00,1.0180456e-02
5.7265625e+00,9.3695505e-03
5.7343750e+00,8.5221802e-03
5.7421875e+00,8.2468406e-03
5.7500000e+00,8.9481657e-03
5.7578125e+00,9.7031045e-03
5.7656250e+00,1.0480163e-02
5.7734375e+00,1.0269865e-02
5.7812500e+00,9.0679283e-03
5.7890625e+00,8.4415910e-03
5.7968750e+00,8.5893241e-03
5.8046875e+00,9.3194847e-03
5.8125000e+00,9.4454082e-03
5.8203125e+00,9.5943082e-03
5.8281250e+00,9.1027602e-03
5.8359375e+00,9.5364042e-03
5.8437500e+00,1.0360064e-02
5.8515625e+00,1.0666617e-02
5.8593750e+00,1.0024909e-02
5.8671875e+00,1.0034021e-02
5.8750000e+00,9.8831945e-03
5.8828125e+00,1.0019872e-02
5.8906250e+00,9.9763655e-03
5.8984375e+00,9.7168242e-03
5.9062500e+00,9.7960062e-03
5.9140625e+00,9.7570179e-03
5.9218750e+00,9.5482410e-03
5.9296875e+00,9.8615848e-03
5.9375000e+00,1.0783749e-02
5.9453125e+00,1.0260281e-02
5.9531250e+00,8.8410300e-03
5.9609375e+00,9.2160668e-03
5.9687500e+00,9.0119533e-03
5.9765625e+00,8.7818605e-03
5.9843750e+00,8.9384916e-03
5.9921875e+00,9.2326152e-03
6.0000000e+00,9.5765272e-03
6.0078125e+00,1.0103855e-02
6.0156250e+00,1.0143428e-02
6.0234375e+00,9.3480764e-03
6.0312500e+00,8.8140066e-03
6.0390625e+00,8.8137286e-03
6.0468750e+00,9.1506918e-03
6.0546875e+00,9.5638990e-03
6.0625000e+00,9.4755996e-03
6.0703125e+00,1.0196584e-02
6.0781250e+00,1.1126663e-02
6.0859375e+00,1.1364528e-02
6.0937500e+00,1.0806436e-02
6.1015625e+00,9.4788414e-03
6.1093750e+00,8.9998969e-03
6.1171875e+00,9.8052561e-03
6.1250000e+00,9.7394631e-03
6.1328125e+00,9.4535381e-03
6.1406250e+00,9.6925552e-03
6.1484375e+00,1.0057152e-02
6.1562500e+00,9.5532455e-03
6.1640625e+00,9.7321214e-03
6.1718750e+00,1.0431554e-02
6.1796875e+00,1.0195669e-02
6.1875000e+00,9.2480479e-03
6.1953125e+00,9.5917983e-03
6.2031250e+00,1.0236630e-02
6.2109375e+00,9.8257441e-03
6.2187500e+00,9.0972647e-03
6.2265625e+00,8.7604210e-03
6.2343750e+00,8.6828783e-03
6.2421875e+00,8.7988274e-03
6.2500000e+00,9.0517988e-03
6.2578125e+00,8.7923081e-03
6.2656250e+00,8.4352060e-03
6.2734375e+00,8.5734690e-03
6.2812500e+00,8.7453534e-03
6.2890625e+00,8.5370521e-03
6.2968750e+00,8.2874368e-03
6.3046875e+00,8.8468093e-03
6.3125000e+00,9.1285336e-03
6.3203125e+00,9.4927576e-03
6.3281250e+00,9.6032532e-03
6.3359375e+00,9.8190840e-03
6.3437500e+00,9.7504934e-03
6.3515625e+00,8.9489141e-03
6.3593750e+00,8.8165966e-03
6.3671875e+00,8.6486712e-03
6.3750000e+00,8.9567811e-03
6.3828125e+00,9.1885639e-03
6.3906250e+00,9.5353499e-03
6.3984375e+00,9.4554012e-03
6.4062500e+00,9.5259681e-03
6.4140625e+00,9.8427747e-03
6.4218750e+00,9.1314747e-03
6.4296875e+00,8.8780309e-03
6.4375000e+00,8.6917223e-03
6.4453125e+00,8.7788318e-03
6.4531250e+00,8.0362087e-03
6.4609375e+00,8.5102299e-03
6.4687500e+00,8.9161458e-03
6.4765625e+00,8.0954794e-03
6.4843750e+00,7.9695044e-03
6.4921875e+00,8.7708069e-03
6.5000000e+00,8.8683447e-03
6.5078125e+00,8.5929344e-03
6.5156250e+00,8.1451117e-03
6.5234375e+00,8.3424461e-03
6.5312500e+00,8.7611989e-03
6.5390625e+00,8.9505197e-03
6.5468750e+00,9.6446832e-03
6.5546875e+00,9.6914983e-03
6.5625000e+00,8.9203429e-03
6.5703125e+00,8.9552237e-03
6.5781250e+00,9.4803166e-03
6.5859375e+00,9.1715018e-03
6.5937500e+00,8.4454339e-03
6.6015625e+00,8.4920966e-03
6.6093750e+00,8.5169803e-03
6.6171875e+00,8.4853966e-03
6.6250000e+00,8.2629435e-03
6.6328125e+00,8.7864762e-03
6.6406250e+00,8.7232426e-03
6.6484375e+00,9.2126863e-03
6.6562500e+00,9.0023845e-03
6.6640625e+00,8.4168397e-03
6.6718750e+00,8.0155643e-03
6.6796875e+00,8.4235556e-03
6.6875000e+00,8.5377541e-03
6.6953125e+00,9.2531851e-03
6.7031250e+00,9.3297013e-03
6.7109375e+00,8.8663130e-03
6.7187500e+00,9.2440232e-03
6.7265625e+00,8.5865186e-03
6.7343750e+00,8.4473078e-03
6.7421875e+00,8.9424688e-03
6.7500000e+00,1.0219070e-02
6.7578125e+00,1.0268008e-02
6.7656250e+00,8.4350878e-03
6.7734375e+00,7.9509056e-03
6.7812500e+00,9.2341460e-03
6.7890625e+00,1.0193152e-02
6.7968750e+00,9.1905681e-03
6.8046875e+00,7.8912493e-03
6.8125000e+00,8.7763934e-03
6.8203125e+00,9.1080589e-03
6.8281250e+00,9.0506845e-03
6.8359375e+00,9.8781236e-03
6.8437500e+00,1.0040951e-02
6.8515625e+00,9.7981375e-03
6.8593750e+00,9.6912032e-03
6.8671875e+00,8.9374857e-03
6.8750000e+00,8.3178594e-03
6.8828125e+00,8.3413582e-03
6.8906250e+00,8.3877768e-03
6.8984375e+00,8.9022001e-03
6.9062500e+00,8.6270313e-03
6.9140625e+00,8.8366291e-03
6.9218750e+00,9.4298443e-03
6.9296875e+00,9.7297532e-03
6.9375000e+00,9.8878523e-03
6.9453125e+00,9.6428899e-03
6.9531250e+00,9.0088469e-03
6.9609375e+00,8.4195470e-03
6.9687500e+00,8.8708247e-03
6.9765625e+00,9.4402892e-03
6.9843750e+00,9.5241132e-03
6.9921875e+00,9.0183230e-03
7.0000000e+00,8.5040765e-03
7.0078125e+00,8.7271914e-03
7.0156250e+00,9.3826499e-03
7.0234375e+00,9.0824654e-03
7.0312500e+00,8.8379236e-03
7.0390625e+00,8.6900419e-03
7.0468750e+00,8.9355830e-03
7.0546875e+00,8.9695514e-03
7.0625000e+00,8.2748296e-03
7.0703125e+00,7.8897327e-03
7.0781250e+00,8.0736635e-03
7.0859375e+00,8.1526245e-03
7.0937500e+00,8.6607151e-03
7.1015625e+00,9.3843192e-03
7.1093750e+00,9.2164674e-03
7.1171875e+00,8.9900140e-03
7.1250000e+00,8.6037194e-03
7.1328125e+00,8.7613457e-03
7.1406250e+00,8.7867916e-03
7.1484375e+00,8.2994691e-03
7.1562500e+00,8.2125672e-03
7.1640625e+00,9.0214262e-03
7.1718750e+00,9.1492292e-03
7.1796875e+00,8.5247700e-03
7.1875000e+00,8.4315417e-03
7.1953125e+00,8.5690637e-03
7.2031250e+00,9.1759996e-03
7.2109375e+00,8.6197747e-03
7.2187500e+00,8.6612387e-03
7.2265625e+00,8.4078942e-03
7.2343750e+00,8.3081925e-03
7.2421875e+00,8.7313217e-03
7.2500000e+00,9.8631002e-03
7.2578125e+00,9.5617696e-03
7.2656250e+00,8.0410765e-03
7.2734375e+00,8.0741294e-03
7.2812500e+00,7.8735963e-03
7.2890625e+00,8.7870044e-03
7.2968750e+00,9.4604556e-03
7.3046875e+00,9.3633498e-03
7.3125000e+00,8.7026904e-03
7.3203125e+00,8.6421853e-03
7.3281250e+00,8.4726735e-03
7.3359375e+00,8.6790667e-03
7.3437500e+00,8.7664581e-03
7.3515625e+00,7.7195870e-03
7.3593750e+00,8.1950640e-03
7.3671875e+00,8.9656457e-03
7.3750000e+00,9.0353708e-03
7.3828125e+00,8.9443845e-03
7.3906250e+00,8.0413061e-03
7.3984375e+00,7.9015360e-03
7.4062500e+00,8.3058241e-03
7.4140625e+00,8.5783653e-03
7.4218750e+00,8.7206116e-03
7.4296875e+00,8.5915692e-03
7.4375000e+00,8.5806859e-03
7.4453125e+00,7.8652164e-03
7.4531250e+00,8.3444676e-03
7.4609375e+00,8.4744420e-03
7.4687500e+00,8.0349666e-03
7.4765625e+00,9.1997422e-03
7.4843750e+00,9.1071225e-03
7.4921875e+00,8.8032524e-03
7.5000000e+00,8.8712260e-03
7.5078125e+00,8.6506517e-03
7.5156250e+00,8.6501256e-03
7.5234375e+00,8.6015030e-03
7.5312500e+00,8.6709244e-03
7.5390625e+00,9.0142579e-03
7.5468750e+00,8.9142551e-03
7.5546875e+00,8.9211288e-03
7.5625000e+00,8.3736616e-03
7.5703125e+00,8.2772174e-03
7.5781250e+00,8.6204817e-03
7.5859375e+00,8.7237205e-03
7.5937500e+00,8.1022049e-03
7.6015625e+00,8.2657303e-03
7.6093750e+00,8.7349373e-03
7.6171875e+00,8.9811764e-03
7.6250000e+00,8.1292584e-03
7.6328125e+00,7.9642286e-03
7.6406250e+00,8.4600382e-03
7.6484375e+00,8.6369089e-03
7.6562500e+00,8.4808997e-03
7.6640625e+00,7.9355098e-03
7.6718750e+00,7.9842961e-03
7.6796875e+00,8.6090360e-03
7.6875000e+00,8.8655544e-03
7.6953125e+00,9.3651931e-03
7.7031250e+00,9.4926320e-03
7.7109375e+00,8.9317944e-03
7.7187500e+00,8.5434290e-03
7.7265625e+00,7.7898082e-03
7.7343750e+00,8.0953994e-03
7.7421875e+00,8.6763358e-03
7.7500000e+00,8.0904916e-03
7.7578125e+00,7.9837743e-03
7.7656250e+00,8.5070264e-03
7.7734375e+00,8.2219668e-03
7.7812500e+00,8.4126967e-03
7.7890625e+00,8.3280070e-03
7.7968750e+00,7.8048385e-03
7.8046875e+00,8.2573316e-03
7.8125000e+00,9.1941079e-03
7.8203125e+00,9.0612274e-03
7.8281250e+00,7.8019185e-03
7.8359375e+00,8.0218109e-03
7.8437500e+00,7.7322316e-03
7.8515625e+00,7.8001807e-03
7.8593750e+00,8.1354683e-03
7.8671875e+00,8.6884476e-03
7.8750000e+00,9.0274556e-03
7.8828125e+00,8.5974450e-03
7.8906250e+00,9.2256994e-03
7.8984375e+00,9.6169508e-03
7.9062500e+00,8.5265371e-03
7.9140625e+00,7.8663007e-03
7.9218750e+00,8.2303147e-03
7.9296875e+00,7.8017471e-03
7.9375000e+00,7.4446037e-03
7.9453125e+00,7.4117981e-03
7.9531250e+00,8.3444570e-03
7.9609375e+00,9.7681177e-03
7.9687500e+00,9.9493385e-03
7.9765625e+00,9.1554097e-03
7.9843750e+00,8.6470210e-03
7.9921875e+00,8.6016089e-03
8.0000000e+00,8.6120354e-03
8.0078125e+00,7.9962851e-03
8.0156250e+00,8.0816871e-03
8.0234375e+00,8.5194825e-03
8.0312500e+00,7.9076524e-03
8.0390625e+00,7.7430861e-03
8.0468750e+00,7.9012161e-03
8.0546875e+00,7.5668737e-03
8.0625000e+00,7.7083130e-03
8.0703125e+00,8.0813255e-03
8.0781250e+00,8.6299488e-03
8.0859375e+00,8.3883821e-03
8.0937500e+00,8.3472268e-03
8.1015625e+00,7.9909811e-03
8.1093750e+00,7.6610958e-03
8.1171875e+00,8.1920842e-03
8.1250000e+00,8.6983493e-03
8.1328125e+00,9.1301377e-03
8.1406250e+00,9.1917060e-03
8.1484375e+00,8.9869481e-03
8.1562500e+00,9.2928147e-03
8.1640625e+00,9.5001923e-03
8.1718750e+00,8.4976451e-03
8.1796875e+00,8.2276589e-03
8.1875000e+00,8.2983657e-03
8.1953125e+00,8.5250447e-03
8.2031250e+00,8.9985957e-03
8.2109375e+00,8.9499279e-03
8.2187500e+00,8.9220851e-03
8.2265625e+00,9.3782848e-03
8.2343750e+00,9.6997162e-03
8.2421875e+00,8.8774137e-03
8.2500000e+00,8.6548529e-03
8.2578125e+00,9.0706347e-03
8.2656250e+00,8.6886143e-03
8.2734375e+00,7.9842803e-03
8.2812500e+00,8.0127913e-03
8.2890625e+00,7.9411804e-03
8.2968750e+00,8.1295996e-03
8.3046875e+00,8.5243967e-03
8.3125000e+00,9.1539505e-03
8.3203125e+00,8.0658217e-03
8.3281250e+00,8.1333864e-03
8.3359375e+00,8.1652325e-03
8.3437500e+00,7.9932949e-03
8.3515625e+00,8.6437951e-03
8.3593750e+00,8.8687649e-03
8.3671875e+00,8.4106453e-03
8.3750000e+00,9.2286257e-03
8.3828125e+00,8.6705029e-03
8.3906250e+00,7.7297213e-03
8.3984375e+00,7.5409477e-03
8.4062500e+00,8.1877451e-03
8.4140625e+00,8.2309546e-03
8.4218750e+00,7.8424091e-03
8.4296875e+00,8.5202019e-03
8.4375000e+00,8.6435567e-03
8.4453125e+00,8.5527352e-03
8.4531250e+00,8.3990002e-03
8.4609375e+00,8.2291447e-03
8.4687500e+00,8.7642667e-03
8.4765625e+00,8.9023750e-03
8.4843750e+00,8.6044974e-03
8.4921875e+00,8.0211347e-03
8.5000000e+00,7.7152744e-03
8.5078125e+00,8.7806973e-03
8.5156250e+00,9.4300194e-03
8.5234375e+00,9.1280344e-03
8.5312500e+00,8.5701960e-03
8.5390625e+00,7.6065975e-03
8.5468750e+00,8.0736990e-03
8.5546875e+00,9.2409908e-03
8.5625000e+00,9.5727595e-03
8.5703125e+00,8.4592832e-03
8.5781250e+00,8.9633401e-03
8.5859375e+00,9.1724900e-03
8.5937500e+00,8.3603668e-03
8.6015625e+00,8.3125443e-03
8.6093750e+00,8.6990736e-03
8.6171875e+00,8.0638491e-03
8.6250000e+00,7.1569866e-03
8.6328125e+00,6.9876156e-03
8.6406250e+00,7.8221759e-03
8.6484375e+00,8.2458180e-03
8.6562500e+00,7.7590667e-03
8.6640625e+00,8.2193317e-03
8.6718750e+00,8.0507683e-03
8.6796875e+00,7.3990660e-03
8.6875000e+00,7.8076661e-03
8.6953125e+00,7.9600556e-03
8.7031250e+00,7.8727833e-03
8.7109375e+00,8.6339201e-03
8.7187500e+00,8.3145520e-03
8.7265625e+00,7.3930401e-03
8.7343750e+00,7.2989743e-03
8.7421875e+00,8.5298153e-03
8.7500000e+00,8.8024476e-03
8.7578125e+00,8.5545089e-03
8.7656250e+00,8.0526970e-03
8.7734375e+00,7.7399789e-03
8.7812500e+00,8.7353742e-03
8.7890625e+00,8.4237129e-03
8.7968750e+00,7.6156141e-03
8.8046875e+00,7.9571433e-03
8.8125000e+00,7.3802517e-03
8.8203125e+00,7.2538515e-03
8.8281250e+00,7.5464695e-03
8.8359375e+00,7.3687012e-03
8.8437500e+00,7.6423993e-03
8.8515625e+00,8.1729021e-03
8.8593750e+00,8.5419053e-03
8.8671875e+00,8.4660147e-03
8.8750000e+00,7.9282124e-03
8.8828125e+00,7.9296524e-03
8.8906250e+00,8.0442038e-03
8.8984375e+00,7.7909100e-03
8.9062500e+00,7.7386533e-03
8.9140625e+00,8.2690041e-03
8.9218750e+00,8.6174953e-03
8.9296875e+00,8.8753932e-03
8.9375000e+00,8.9593001e-03
8.9453125e+00,8.8586809e-03
8.9531250e+00,8.8575081e-03
8.9609375e+00,8.6169636e-03
8.9687500e+00,8.0933973e-03
8.9765625e+00,8.3858347e-03
8.9843750e+00,8.8229768e-03
8.9921875e+00,9.4338645e-03
9.0000000e+00,9.2883485e-03
9.0078125e+00,8.8131640e-03
9.0156250e+00,8.5594851e-03
9.0234375e+00,8.5251474e-03
9.0312500e+00,8.5204403e-03
9.0390625e+00,7.9465335e-03
9.0468750e+00,7.9616025e-03
9.0546875e+00,8.1598532e-03
9.0625000e+00,8.0460418e-03
9.0703125e+00,8.3088536e-03
9.0781250e+00,8.4062990e-03
9.0859375e+00,8.5518346e-03
9.0937500e+00,8.2257845e-03
9.1015625e+00,7.9263054e-03
9.1093750e+00,8.4672878e-03
9.1171875e+00,8.3754367e-03
9.1250000e+00,8.0477960e-03
9.1328125e+00,8.1257214e-03
9.1406250e+00,7.8246301e-03
9.1484375e+00,8.5653745e-03
9.1562500e+00,8.4811342e-03
9.1640625e+00,7.9212328e-03
9.1718750e+00,8.5406104e-03
9.1796875e+00,8.7307318e-03
9.1875000e+00,8.5268424e-03
9.1953125e+00,8.7284549e-03
9.2031250e+00,9.1281833e-03
9.2109375e+00,9.1282447e-03
9.2187500e+00,9.4733687e-03
9.2265625e+00,8.9817182e-03
9.2343750e+00,8.2737015e-03
9.2421875e+00,8.4644293e-03
9.2500000e+00,8.7664575e-03
9.2578125e+00,8.3334385e-03
9.2656250e+00,8.2289369e-03
9.2734375e+00,8.3893850e-03
9.2812500e+00,8.5096167e-03
9.2890625e+00,8.4101051e-03
9.2968750e+00,8.2051736e-03
9.3046875e+00,7.7500785e-03
9.3125000e+00,8.1149682e-03
9.3203125e+00,8.0986897e-03
9.3281250e+00,8.5549230e-03
9.3359375e+00,8.6585089e-03
9.3437500e+00,8.2701899e-03
9.3515625e+00,7.9534745e-03
9.3593750e+00,8.0631803e-03
9.3671875e+00,8.2162385e-03
9.3750000e+00,8.0389529e-03
9.3828125e+00,7.7742395e-03
9.3906250e+00,7.7412932e-03
9.3984375e+00,8.3784331e-03
9.4062500e+00,8.1622441e-03
9.4140625e+00,8.0961166e-03
9.4218750e+00,7.8102206e-03
9.4296875e+00,7.8973345e-03
9.4375000e+00,7.9069376e-03
9.4453125e+00,8.1704127e-03
9.4531250e+00,8.3850963e-03
9.4609375e+00,8.5917424e-03
9.4687500e+00,8.5546246e-03
9.4765625e+00,9.1141438e-03
9.4843750e+00,9.2842964e-03
9.4921875e+00,8.8454798e-03
9.5000000e+00,8.1399541e-03
9.5078125e+00,7.7329618e-03
9.5156250e+00,7.7240712e-03
9.5234375e+00,7.9454709e-03
9.5312500e+00,8.2364099e-03
9.5390625e+00,8.0098109e-03
9.5468750e+00,7.8969558e-03
9.5546875e+00,8.4203637e-03
9.5625000e+00,8.2934566e-03
9.5703125e+00,8.3938381e-03
9.5781250e+00,7.8001590e-03
9.5859375e+00,7.3984687e-03
9.5937500e+00,7.9970687e-03
9.6015625e+00,8.0971434e-03
9.6093750e+00,7.2602497e-03
9.6171875e+00,7.5596401e-03
9.6250000e+00,7.9335149e-03
9.6328125e+00,7.9029873e-03
9.6406250e+00,8.7033569e-03
9.6484375e+00,8.4262750e-03
9.6562500e+00,7.9595008e-03
9.6640625e+00,8.4366225e-03
9.6718750e+00,8.9195140e-03
9.6796875e+00,8.0469920e-03
9.6875000e+00,8.3036440e-03
9.6953125e+00,8.6157347e-03
9.7031250e+00,9.0761355e-03
9.7109375e+00,8.7363017e-03
9.7187500e+00,9.3626599e-03
9.7265625e+00,9.4701412e-03
9.7343750e+00,8.7126452e-03
9.7421875e+00,8.1960307e-03
9.7500000e+00,7.7421158e-03
9.7578125e+00,7.8955831e-03
9.7656250e+00,8.3678369e-03
9.7734375e+00,7.8816367e-03
9.7812500e+00,8.2572230e-03
9.7890625e+00,8.7529016e-03
9.7968750e+00,8.3074200e-03
9.8046875e+00,7.4186972e-03
9.8125000e+00,7.6062077e-03
9.8203125e+00,7.4145361e-03
9.8281250e+00,7.7371912e-03
9.8359375e+00,8.7345304e-03
9.8437500e+00,8.1313525e-03
9.8515625e+00,8.1453514e-03
9.8593750e+00,8.1760748e-03
9.8671875e+00,8.6227390e-03
9.8750000e+00,8.7141214e-03
9.8828125e+00,8.3465773e-03
9.8906250e+00,8.1209887e-03
9.8984375e+00,8.4095049e-03
9.9062500e+00,8.6270078e-03
9.9140625e+00,8.9218491e-03
9.9218750e+00,8.8608858e-03
9.9296875e+00,8.2903462e-03
9.9375000e+00,7.9679047e-03
9.9453125e+00,7.7133690e-03
9.9531250e+00,7.5969230e-03
9.9609375e+00,8.4824991e-03
9.9687500e+00,8.7315360e-03
9.9765625e+00,8.9702271e-03
9.9843750e+00,8.4103125e-03
9.9921875e+00,8.5364500e-03
1.0000000e+01,8.6543741e-03
1.0007812e+01,8.6514416e-03
1.0015625e+01,8.4233175e-03
1.0023438e+01,8.3358273e-03
1.0031250e+01,7.9600135e-03
1.0039062e+01,8.2075577e-03
1.0046875e+01,8.2184444e-03
1.0054688e+01,8.1419486e-03
1.0062500e+01,8.3739030e-03
1.0070312e+01,8.4323212e-03
1.0078125e+01,8.0146685e-03
1.0085938e+01,8.3424926e-03
1.0093750e+01,8.7893285e-03
1.0101562e+01,8.0117264e-03
1.0109375e+01,7.0395757e-03
1.0117188e+01,7.5803389e-03
1.0125000e+01,7.9767704e-03
1.0132812e+01,8.1693833e-03
1.0140625e+01,7.9408148e-03
1.0148438e+01,7.4990899e-03
1.0156250e+01,7.7699629e-03
1.0164062e+01,8.0796375e-03
1.0171875e+01,8.8708167e-03
1.0179688e+01,9.2099236e-03
1.0187500e+01,8.1508288e-03
1.0195312e+01,8.1249883e-03
1.0203125e+01,8.2099108e-03
1.0210938e+01,8.1197367e-03
1.0218750e+01,8.0698097e-03
1.0226562e+01,7.9472348e-03
1.0234375e+01,7.8575502e-03
1.0242188e+01,7.8902934e-03
1.0250000e+01,7.9119465e-03
1.0257812e+01,7.9423094e-03
1.0265625e+01,8.0872545e-03
1.0273438e+01,9.0404265e-03
1.0281250e+01,8.7079150e-03
1.0289062e+01,7.9510924e-03
1.0296875e+01,7.8763657e-03
1.0304688e+01,8.1406696e-03
1.0312500e+01,8.1702449e-03
1.0320312e+01,8.0237718e-03
1.0328125e+01,7.9283935e-03
1.0335938e+01,7.4181141e-03
1.0343750e+01,7.6137067e-03
1.0351562e+01,7.9641706e-03
1.0359375e+01,7.3218534e-03
1.0367188e+01,6.9590946e-03
1.0375000e+01,7.3865631e-03
1.0382812e+01,8.3844008e-03
1.0390625e+01,8.2526458e-03
1.0398438e+01,8.2564105e-03
1.0406250e+01,8.8993176e-03
1.0414062e+01,9.0037191e-03
1.0421875e+01,8.7539576e-03
1.0429688e+01,7.7962095e-03
1.0437500e+01,7.5538079e-03
1.0445312e+01,7.6330084e-03
1.0453125e+01,8.3415376e-03
1.0460938e+01,9.1545429e-03
1.0468750e+01,8.4883454e-03
1.0476562e+01,8.1732520e-03
1.0484375e+01,8.6283229e-03
1.0492188e+01,8.4616621e-03
1.0500000e+01,8.3166092e-03
1.0507812e+01,7.8440276e-03
1.0515625e+01,7.5074258e-03
1.0523438e+01,7.7254140e-03
1.0531250e+01,8.1275491e-03
1.0539062e+01,8.6076761e-03
1.0546875e+01,8.2764433e-03
1.0554688e+01,7.3197524e-03
1.0562500e+01,7.5805579e-03
1.0570312e+01,8.2777868e-03
1.0578125e+01,7.8399681e-03
1.0585938e+01,7.9522010e-03
1.0593750e+01,8.2281290e-03
1.0601562e+01,8.2801697e-03
1.0609375e+01,7.2259503e-03
1.0617188e+01,7.2472598e-03
1.0625000e+01,7.6177525e-03
1.0632812e+01,8.3838987e-03
1.0640625e+01,9.0977273e-03
1.0648438e+01,9.0716176e-03
1.0656250e+01,8.9728193e-03
1.0664062e+01,8.3958128e-03
1.0671875e+01,7.7892184e-03
1.0679688e+01,7.8028993e-03
1.0687500e+01,7.6550466e-03
1.0695312e+01,8.1095453e-03
1.0703125e+01,8.2851774e-03
1.0710938e+01,8.3243435e-03
1.0718750e+01,8.2781820e-03
1.0726562e+01,8.4864299e-03
1.0734375e+01,8.4043098e-03
1.0742188e+01,9.0642951e-03
1.0750000e+01,8.9723813e-03
1.0757812e+01,8.2576997e-03
1.0765625e+01,7.8799787e-03
1.0773438e+01,7.2840130e-03
1.0781250e+01,7.4290100e-03
1.0789062e+01,7.8877652e-03
1.0796875e+01,8.4736491e-03
1.0804688e+01,9.0036576e-03
1.0812500e+01,9.2788861e-03
1.0820312e+01,9.4401729e-03
1.0828125e+01,9.1972980e-03
1.0835938e+01,8.1249742e-03
1.0843750e+01,7.9620678e-03
1.0851562e+01,8.6457015e-03
1.0859375e+01,8.5099903e-03
1.0867188e+01,7.5984125e-03
1.0875000e+01,8.0586811e-03
1.0882812e+01,7.4353452e-03
1.0890625e+01,7.3663834e-03
1.0898438e+01,7.9237586e-03
1.0906250e+01,7.7701811e-03
1.0914062e+01,7.3640599e-03
1.0921875e+01,8.1707105e-03
1.0929688e+01,7.7493743e-03
1.0937500e+01,7.9040616e-03
1.0945312e+01,7.8275117e-03
1.0953125e+01,7.3867893e-03
1.0960938e+01,7.3317786e-03
1.0968750e+01,7.4068672e-03
1.0976562e+01,7.5440753e-03
1.0984375e+01,8.0940408e-03
1.0992188e+01,8.2253904e-03
1.1000000e+01,8.0581339e-03
1.1007812e+01,7.9058507e-03
1.1015625e+01,7.7407208e-03
1.1023438e+01,7.4029063e-03
1.1031250e+01,7.1058874e-03
1.1039062e+01,6.4529921e-03
1.1046875e+01,6.9350387e-03
