# frequency[Hz], mag, phase[deg]
5.85441e+01 3.58877e-04 -8.18975e-01 
5.85541e+01 3.58879e-04 -8.18831e-01 
5.85641e+01 3.58880e-04 -8.18687e-01 
5.85741e+01 3.58882e-04 -8.18542e-01 
5.85841e+01 3.58884e-04 -8.18399e-01 
5.85941e+01 3.58886e-04 -8.18255e-01 
5.86041e+01 3.58887e-04 -8.18111e-01 
5.86141e+01 3.58889e-04 -8.17967e-01 
5.86241e+01 3.58891e-04 -8.17823e-01 
5.86341e+01 3.58893e-04 -8.17679e-01 
5.86441e+01 3.58894e-04 -8.17536e-01 
5.86541e+01 3.58896e-04 -8.17392e-01 
5.86641e+01 3.58898e-04 -8.17249e-01 
5.86741e+01 3.58899e-04 -8.17105e-01 
5.86841e+01 3.58901e-04 -8.16962e-01 
5.86941e+01 3.58903e-04 -8.16818e-01 
5.87041e+01 3.58905e-04 -8.16675e-01 
5.87141e+01 3.58906e-04 -8.16532e-01 
5.87241e+01 3.58908e-04 -8.16388e-01 
5.87341e+01 3.58910e-04 -8.16245e-01 
5.87441e+01 3.58912e-04 -8.16102e-01 
5.87541e+01 3.58913e-04 -8.15959e-01 
5.87641e+01 3.58915e-04 -8.15816e-01 
5.87741e+01 3.58917e-04 -8.15673e-01 
5.87841e+01 3.58919e-04 -8.15530e-01 
5.87941e+01 3.58920e-04 -8.15387e-01 
5.88041e+01 3.58922e-04 -8.15244e-01 
5.88141e+01 3.58924e-04 -8.15101e-01 
5.88241e+01 3.58926e-04 -8.14959e-01 
5.88341e+01 3.58927e-04 -8.14816e-01 
5.88441e+01 3.58929e-04 -8.14673e-01 
5.88541e+01 3.58931e-04 -8.14531e-01 
5.88641e+01 3.58932e-04 -8.14388e-01 
5.88741e+01 3.58934e-04 -8.14246e-01 
5.88841e+01 3.58936e-04 -8.14103e-01 
5.88941e+01 3.58938e-04 -8.13961e-01 
5.89041e+01 3.58939e-04 -8.13818e-01 
5.89141e+01 3.58941e-04 -8.13676e-01 
5.89241e+01 3.58943e-04 -8.13534e-01 
5.89341e+01 3.58944e-04 -8.13392e-01 
5.89441e+01 3.58946e-04 -8.13250e-01 
5.89541e+01 3.58948e-04 -8.13108e-01 
5.89641e+01 3.58950e-04 -8.12965e-01 
5.89741e+01 3.58951e-04 -8.12823e-01 
5.89841e+01 3.58953e-04 -8.12682e-01 
5.89941e+01 3.58955e-04 -8.12540e-01 
5.90041e+01 3.58957e-04 -8.12398e-01 
5.90141e+01 3.58958e-04 -8.12256e-01 
5.90241e+01 3.58960e-04 -8.12114e-01 
5.90341e+01 3.58962e-04 -8.11973e-01 
5.90441e+01 3.58963e-04 -8.11831e-01 
5.90541e+01 3.58965e-04 -8.11689e-01 
5.90641e+01 3.58967e-04 -8.11548e-01 
5.90741e+01 3.58968e-04 -8.11406e-01 
5.90841e+01 3.58970e-04 -8.11265e-01 
5.90941e+01 3.58972e-04 -8.11124e-01 
5.91041e+01 3.58974e-04 -8.10982e-01 
5.91141e+01 3.58975e-04 -8.10841e-01 
5.91241e+01 3.58977e-04 -8.10700e-01 
5.91341e+01 3.58979e-04 -8.10559e-01 
5.91441e+01 3.58980e-04 -8.10417e-01 
5.91541e+01 3.58982e-04 -8.10276e-01 
5.91641e+01 3.58984e-04 -8.10135e-01 
5.91741e+01 3.58986e-04 -8.09994e-01 
5.91841e+01 3.58987e-04 -8.09853e-01 
5.91941e+01 3.58989e-04 -8.09712e-01 
5.92041e+01 3.58991e-04 -8.09572e-01 
5.92141e+01 3.58992e-04 -8.09431e-01 
5.92241e+01 3.58994e-04 -8.09290e-01 
5.92341e+01 3.58996e-04 -8.09149e-01 
5.92441e+01 3.58997e-04 -8.09009e-01 
5.92541e+01 3.58999e-04 -8.08868e-01 
5.92641e+01 3.59001e-04 -8.08728e-01 
5.92741e+01 3.59002e-04 -8.08587e-01 
5.92841e+01 3.59004e-04 -8.08447e-01 
5.92941e+01 3.59006e-04 -8.08306e-01 
5.93041e+01 3.59008e-04 -8.08166e-01 
5.93141e+01 3.59009e-04 -8.08026e-01 
5.93241e+01 3.59011e-04 -8.07885e-01 
5.93341e+01 3.59013e-04 -8.07745e-01 
5.93441e+01 3.59014e-04 -8.07605e-01 
5.93541e+01 3.59016e-04 -8.07465e-01 
5.93641e+01 3.59018e-04 -8.07325e-01 
5.93741e+01 3.59019e-04 -8.07185e-01 
5.93841e+01 3.59021e-04 -8.07045e-01 
5.93941e+01 3.59023e-04 -8.06905e-01 
5.94041e+01 3.59024e-04 -8.06765e-01 
5.94141e+01 3.59026e-04 -8.06625e-01 
5.94241e+01 3.59028e-04 -8.06486e-01 
5.94341e+01 3.59029e-04 -8.06346e-01 
5.94441e+01 3.59031e-04 -8.06206e-01 
5.94541e+01 3.59033e-04 -8.06067e-01 
5.94641e+01 3.59034e-04 -8.05927e-01 
5.94741e+01 3.59036e-04 -8.05788e-01 
5.94841e+01 3.59038e-04 -8.05648e-01 
5.94941e+01 3.59039e-04 -8.05509e-01 
5.95040e+01 3.59041e-04 -8.05369e-01 
5.95140e+01 3.59043e-04 -8.05230e-01 
5.95240e+01 3.59044e-04 -8.05091e-01 
5.95340e+01 3.59046e-04 -8.04952e-01 
5.95440e+01 3.59048e-04 -8.04813e-01 
5.95540e+01 3.59049e-04 -8.04673e-01 
5.95640e+01 3.59051e-04 -8.04534e-01 
5.95740e+01 3.59053e-04 -8.04395e-01 
5.95840e+01 3.59054e-04 -8.04256e-01 
5.95940e+01 3.59056e-04 -8.04117e-01 
5.96040e+01 3.59058e-04 -8.03979e-01 
5.96140e+01 3.59059e-04 -8.03840e-01 
5.96240e+01 3.59061e-04 -8.03701e-01 
5.96340e+01 3.59063e-04 -8.03562e-01 
5.96440e+01 3.59064e-04 -8.03424e-01 
5.96540e+01 3.59066e-04 -8.03285e-01 
5.96640e+01 3.59068e-04 -8.03146e-01 
5.96740e+01 3.59069e-04 -8.03008e-01 
5.96840e+01 3.59071e-04 -8.02869e-01 
5.96940e+01 3.59073e-04 -8.02731e-01 
5.97040e+01 3.59074e-04 -8.02593e-01 
5.97140e+01 3.59076e-04 -8.02454e-01 
5.97240e+01 3.59078e-04 -8.02316e-01 
5.97340e+01 3.59079e-04 -8.02178e-01 
5.97440e+01 3.59081e-04 -8.02039e-01 
5.97540e+01 3.59083e-04 -8.01901e-01 
5.97640e+01 3.59084e-04 -8.01763e-01 
5.97740e+01 3.59086e-04 -8.01625e-01 
5.97840e+01 3.59088e-04 -8.01487e-01 
5.97940e+01 3.59089e-04 -8.01349e-01 
5.98040e+01 3.59091e-04 -8.01211e-01 
5.98140e+01 3.59092e-04 -8.01073e-01 
5.98240e+01 3.59094e-04 -8.00936e-01 
5.98340e+01 3.59096e-04 -8.00798e-01 
5.98440e+01 3.59097e-04 -8.00660e-01 
5.98540e+01 3.59099e-04 -8.00523e-01 
5.98640e+01 3.59101e-04 -8.00385e-01 
5.98740e+01 3.59102e-04 -8.00247e-01 
5.98840e+01 3.59104e-04 -8.00110e-01 
5.98940e+01 3.59106e-04 -7.99972e-01 
5.99040e+01 3.59107e-04 -7.99835e-01 
5.99140e+01 3.59109e-04 -7.99698e-01 
5.99240e+01 3.59111e-04 -7.99560e-01 
5.99340e+01 3.59112e-04 -7.99423e-01 
5.99440e+01 3.59114e-04 -7.99286e-01 
5.99540e+01 3.59115e-04 -7.99149e-01 
5.99640e+01 3.59117e-04 -7.99011e-01 
5.99740e+01 3.59119e-04 -7.98874e-01 
5.99840e+01 3.59120e-04 -7.98737e-01 
5.99940e+01 3.59122e-04 -7.98600e-01 
6.00040e+01 3.59124e-04 -7.98463e-01 
6.00140e+01 3.59125e-04 -7.98326e-01 
6.00240e+01 3.59127e-04 -7.98190e-01 
6.00340e+01 3.59128e-04 -7.98053e-01 
6.00440e+01 3.59130e-04 -7.97916e-01 
6.00540e+01 3.59132e-04 -7.97779e-01 
6.00640e+01 3.59133e-04 -7.97643e-01 
6.00740e+01 3.59135e-04 -7.97506e-01 
6.00840e+01 3.59137e-04 -7.97369e-01 
6.00940e+01 3.59138e-04 -7.97233e-01 
6.01040e+01 3.59140e-04 -7.97096e-01 
6.01140e+01 3.59141e-04 -7.96960e-01 
6.01240e+01 3.59143e-04 -7.96824e-01 
6.01340e+01 3.59145e-04 -7.96687e-01 
6.01440e+01 3.59146e-04 -7.96551e-01 
6.01540e+01 3.59148e-04 -7.96415e-01 
6.01640e+01 3.59150e-04 -7.96279e-01 
6.01740e+01 3.59151e-04 -7.96143e-01 
6.01840e+01 3.59153e-04 -7.96006e-01 
6.01940e+01 3.59154e-04 -7.95870e-01 
6.02040e+01 3.59156e-04 -7.95734e-01 
6.02140e+01 3.59158e-04 -7.95598e-01 
6.02240e+01 3.59159e-04 -7.95463e-01 
6.02340e+01 3.59161e-04 -7.95327e-01 
6.02440e+01 3.59162e-04 -7.95191e-01 
6.02540e+01 3.59164e-04 -7.95055e-01 
6.02640e+01 3.59166e-04 -7.94919e-01 
6.02740e+01 3.59167e-04 -7.94784e-01 
6.02840e+01 3.59169e-04 -7.94648e-01 
6.02940e+01 3.59171e-04 -7.94513e-01 
6.03040e+01 3.59172e-04 -7.94377e-01 
6.03140e+01 3.59174e-04 -7.94241e-01 
6.03240e+01 3.59175e-04 -7.94106e-01 
6.03340e+01 3.59177e-04 -7.93971e-01 
6.03440e+01 3.59179e-04 -7.93835e-01 
6.03540e+01 3.59180e-04 -7.93700e-01 
6.03640e+01 3.59182e-04 -7.93565e-01 
6.03740e+01 3.59183e-04 -7.93430e-01 
6.03840e+01 3.59185e-04 -7.93294e-01 
6.03940e+01 3.59187e-04 -7.93159e-01 
6.04040e+01 3.59188e-04 -7.93024e-01 
6.04140e+01 3.59190e-04 -7.92889e-01 
6.04240e+01 3.59191e-04 -7.92754e-01 
6.04340e+01 3.59193e-04 -7.92619e-01 
6.04440e+01 3.59195e-04 -7.92484e-01 
6.04540e+01 3.59196e-04 -7.92350e-01 
6.04640e+01 3.59198e-04 -7.92215e-01 
6.04740e+01 3.59199e-04 -7.92080e-01 
6.04840e+01 3.59201e-04 -7.91945e-01 
6.04940e+01 3.59202e-04 -7.91811e-01 
6.05039e+01 3.59204e-04 -7.91676e-01 
6.05139e+01 3.59206e-04 -7.91542e-01 
6.05239e+01 3.59207e-04 -7.91407e-01 
6.05339e+01 3.59209e-04 -7.91273e-01 
6.05439e+01 3.59210e-04 -7.91138e-01 
6.05539e+01 3.59212e-04 -7.91004e-01 
6.05639e+01 3.59214e-04 -7.90870e-01 
6.05739e+01 3.59215e-04 -7.90735e-01 
6.05839e+01 3.59217e-04 -7.90601e-01 
6.05939e+01 3.59218e-04 -7.90467e-01 
6.06039e+01 3.59220e-04 -7.90333e-01 
6.06139e+01 3.59221e-04 -7.90199e-01 
6.06239e+01 3.59223e-04 -7.90065e-01 
6.06339e+01 3.59225e-04 -7.89931e-01 
6.06439e+01 3.59226e-04 -7.89797e-01 
6.06539e+01 3.59228e-04 -7.89663e-01 
6.06639e+01 3.59229e-04 -7.89529e-01 
6.06739e+01 3.59231e-04 -7.89395e-01 
6.06839e+01 3.59233e-04 -7.89261e-01 
6.06939e+01 3.59234e-04 -7.89128e-01 
6.07039e+01 3.59236e-04 -7.88994e-01 
6.07139e+01 3.59237e-04 -7.88860e-01 
6.07239e+01 3.59239e-04 -7.88727e-01 
6.07339e+01 3.59240e-04 -7.88593e-01 
6.07439e+01 3.59242e-04 -7.88460e-01 
6.07539e+01 3.59244e-04 -7.88326e-01 
6.07639e+01 3.59245e-04 -7.88193e-01 
6.07739e+01 3.59247e-04 -7.88060e-01 
6.07839e+01 3.59248e-04 -7.87926e-01 
6.07939e+01 3.59250e-04 -7.87793e-01 
6.08039e+01 3.59251e-04 -7.87660e-01 
6.08139e+01 3.59253e-04 -7.87527e-01 
6.08239e+01 3.59255e-04 -7.87393e-01 
6.08339e+01 3.59256e-04 -7.87260e-01 
6.08439e+01 3.59258e-04 -7.87127e-01 
6.08539e+01 3.59259e-04 -7.86994e-01 
6.08639e+01 3.59261e-04 -7.86861e-01 
6.08739e+01 3.59262e-04 -7.86729e-01 
6.08839e+01 3.59264e-04 -7.86596e-01 
6.08939e+01 3.59265e-04 -7.86463e-01 
6.09039e+01 3.59267e-04 -7.86330e-01 
6.09139e+01 3.59269e-04 -7.86197e-01 
6.09239e+01 3.59270e-04 -7.86065e-01 
6.09339e+01 3.59272e-04 -7.85932e-01 
6.09439e+01 3.59273e-04 -7.85800e-01 
6.09539e+01 3.59275e-04 -7.85667e-01 
6.09639e+01 3.59276e-04 -7.85535e-01 
6.09739e+01 3.59278e-04 -7.85402e-01 
6.09839e+01 3.59279e-04 -7.85270e-01 
6.09939e+01 3.59281e-04 -7.85137e-01 
6.10039e+01 3.59283e-04 -7.85005e-01 
6.10139e+01 3.59284e-04 -7.84873e-01 
6.10239e+01 3.59286e-04 -7.84741e-01 
6.10339e+01 3.59287e-04 -7.84608e-01 
6.10439e+01 3.59289e-04 -7.84476e-01 
6.10539e+01 3.59290e-04 -7.84344e-01 
6.10639e+01 3.59292e-04 -7.84212e-01 
6.10739e+01 3.59293e-04 -7.84080e-01 
6.10839e+01 3.59295e-04 -7.83948e-01 
6.10939e+01 3.59296e-04 -7.83816e-01 
6.11039e+01 3.59298e-04 -7.83684e-01 
6.11139e+01 3.59300e-04 -7.83553e-01 
6.11239e+01 3.59301e-04 -7.83421e-01 
6.11339e+01 3.59303e-04 -7.83289e-01 
6.11439e+01 3.59304e-04 -7.83157e-01 
6.11539e+01 3.59306e-04 -7.83026e-01 
6.11639e+01 3.59307e-04 -7.82894e-01 
6.11739e+01 3.59309e-04 -7.82763e-01 
6.11839e+01 3.59310e-04 -7.82631e-01 
6.11939e+01 3.59312e-04 -7.82500e-01 
6.12039e+01 3.59313e-04 -7.82368e-01 
6.12139e+01 3.59315e-04 -7.82237e-01 
6.12239e+01 3.59316e-04 -7.82106e-01 
6.12339e+01 3.59318e-04 -7.81974e-01 
6.12439e+01 3.59320e-04 -7.81843e-01 
6.12539e+01 3.59321e-04 -7.81712e-01 
6.12639e+01 3.59323e-04 -7.81581e-01 
6.12739e+01 3.59324e-04 -7.81450e-01 
6.12839e+01 3.59326e-04 -7.81319e-01 
6.12939e+01 3.59327e-04 -7.81188e-01 
6.13039e+01 3.59329e-04 -7.81057e-01 
6.13139e+01 3.59330e-04 -7.80926e-01 
6.13239e+01 3.59332e-04 -7.80795e-01 
6.13339e+01 3.59333e-04 -7.80664e-01 
6.13439e+01 3.59335e-04 -7.80533e-01 
6.13539e+01 3.59336e-04 -7.80403e-01 
6.13639e+01 3.59338e-04 -7.80272e-01 
6.13739e+01 3.59339e-04 -7.80141e-01 
6.13839e+01 3.59341e-04 -7.80011e-01 
6.13939e+01 3.59342e-04 -7.79880e-01 
6.14039e+01 3.59344e-04 -7.79750e-01 
6.14139e+01 3.59345e-04 -7.79619e-01 
6.14239e+01 3.59347e-04 -7.79489e-01 
6.14339e+01 3.59349e-04 -7.79358e-01 
6.14439e+01 3.59350e-04 -7.79228e-01 
6.14539e+01 3.59352e-04 -7.79098e-01 
6.14639e+01 3.59353e-04 -7.78967e-01 
6.14739e+01 3.59355e-04 -7.78837e-01 
6.14839e+01 3.59356e-04 -7.78707e-01 
6.14939e+01 3.59358e-04 -7.78577e-01 
6.15038e+01 3.59359e-04 -7.78447e-01 
6.15138e+01 3.59361e-04 -7.78317e-01 
6.15238e+01 3.59362e-04 -7.78187e-01 
6.15338e+01 3.59364e-04 -7.78057e-01 
6.15438e+01 3.59365e-04 -7.77927e-01 
6.15538e+01 3.59367e-04 -7.77797e-01 
6.15638e+01 3.59368e-04 -7.77667e-01 
6.15738e+01 3.59370e-04 -7.77537e-01 
6.15838e+01 3.59371e-04 -7.77408e-01 
6.15938e+01 3.59373e-04 -7.77278e-01 
6.16038e+01 3.59374e-04 -7.77148e-01 
6.16138e+01 3.59376e-04 -7.77019e-01 
6.16238e+01 3.59377e-04 -7.76889e-01 
6.16338e+01 3.59379e-04 -7.76760e-01 
6.16438e+01 3.59380e-04 -7.76630e-01 
6.16538e+01 3.59382e-04 -7.76501e-01 
6.16638e+01 3.59383e-04 -7.76371e-01 
6.16738e+01 3.59385e-04 -7.76242e-01 
6.16838e+01 3.59386e-04 -7.76113e-01 
6.16938e+01 3.59388e-04 -7.75984e-01 
6.17038e+01 3.59389e-04 -7.75854e-01 
6.17138e+01 3.59391e-04 -7.75725e-01 
6.17238e+01 3.59392e-04 -7.75596e-01 
6.17338e+01 3.59394e-04 -7.75467e-01 
6.17438e+01 3.59395e-04 -7.75338e-01 
6.17538e+01 3.59397e-04 -7.75209e-01 
6.17638e+01 3.59398e-04 -7.75080e-01 
6.17738e+01 3.59400e-04 -7.74951e-01 
6.17838e+01 3.59401e-04 -7.74822e-01 
6.17938e+01 3.59403e-04 -7.74694e-01 
6.18038e+01 3.59404e-04 -7.74565e-01 
6.18138e+01 3.59406e-04 -7.74436e-01 
6.18238e+01 3.59407e-04 -7.74307e-01 
6.18338e+01 3.59409e-04 -7.74179e-01 
6.18438e+01 3.59410e-04 -7.74050e-01 
6.18538e+01 3.59412e-04 -7.73922e-01 
6.18638e+01 3.59413e-04 -7.73793e-01 
6.18738e+01 3.59415e-04 -7.73665e-01 
6.18838e+01 3.59416e-04 -7.73536e-01 
6.18938e+01 3.59418e-04 -7.73408e-01 
6.19038e+01 3.59419e-04 -7.73280e-01 
6.19138e+01 3.59421e-04 -7.73151e-01 
6.19238e+01 3.59422e-04 -7.73023e-01 
6.19338e+01 3.59424e-04 -7.72895e-01 
6.19438e+01 3.59425e-04 -7.72767e-01 
6.19538e+01 3.59426e-04 -7.72639e-01 
6.19638e+01 3.59428e-04 -7.72510e-01 
6.19738e+01 3.59429e-04 -7.72382e-01 
6.19838e+01 3.59431e-04 -7.72254e-01 
6.19938e+01 3.59432e-04 -7.72126e-01 
6.20038e+01 3.59434e-04 -7.71999e-01 
6.20138e+01 3.59435e-04 -7.71871e-01 
6.20238e+01 3.59437e-04 -7.71743e-01 
6.20338e+01 3.59438e-04 -7.71615e-01 
6.20438e+01 3.59440e-04 -7.71487e-01 
6.20538e+01 3.59441e-04 -7.71360e-01 
6.20638e+01 3.59443e-04 -7.71232e-01 
6.20738e+01 3.59444e-04 -7.71104e-01 
6.20838e+01 3.59446e-04 -7.70977e-01 
6.20938e+01 3.59447e-04 -7.70849e-01 
6.21038e+01 3.59449e-04 -7.70722e-01 
6.21138e+01 3.59450e-04 -7.70594e-01 
6.21238e+01 3.59452e-04 -7.70467e-01 
6.21338e+01 3.59453e-04 -7.70340e-01 
6.21438e+01 3.59454e-04 -7.70212e-01 
6.21538e+01 3.59456e-04 -7.70085e-01 
6.21638e+01 3.59457e-04 -7.69958e-01 
6.21738e+01 3.59459e-04 -7.69831e-01 
6.21838e+01 3.59460e-04 -7.69704e-01 
6.21938e+01 3.59462e-04 -7.69577e-01 
6.22038e+01 3.59463e-04 -7.69449e-01 
6.22138e+01 3.59465e-04 -7.69322e-01 
6.22238e+01 3.59466e-04 -7.69196e-01 
6.22338e+01 3.59468e-04 -7.69069e-01 
6.22438e+01 3.59469e-04 -7.68942e-01 
6.22538e+01 3.59471e-04 -7.68815e-01 
6.22638e+01 3.59472e-04 -7.68688e-01 
6.22738e+01 3.59473e-04 -7.68561e-01 
6.22838e+01 3.59475e-04 -7.68435e-01 
6.22938e+01 3.59476e-04 -7.68308e-01 
6.23038e+01 3.59478e-04 -7.68181e-01 
6.23138e+01 3.59479e-04 -7.68055e-01 
6.23238e+01 3.59481e-04 -7.67928e-01 
6.23338e+01 3.59482e-04 -7.67802e-01 
6.23438e+01 3.59484e-04 -7.67675e-01 
6.23538e+01 3.59485e-04 -7.67549e-01 
6.23638e+01 3.59487e-04 -7.67422e-01 
6.23738e+01 3.59488e-04 -7.67296e-01 
6.23838e+01 3.59489e-04 -7.67170e-01 
6.23938e+01 3.59491e-04 -7.67044e-01 
6.24038e+01 3.59492e-04 -7.66917e-01 
6.24138e+01 3.59494e-04 -7.66791e-01 
6.24238e+01 3.59495e-04 -7.66665e-01 
6.24338e+01 3.59497e-04 -7.66539e-01 
6.24438e+01 3.59498e-04 -7.66413e-01 
6.24538e+01 3.59500e-04 -7.66287e-01 
6.24638e+01 3.59501e-04 -7.66161e-01 
6.24738e+01 3.59502e-04 -7.66035e-01 
6.24838e+01 3.59504e-04 -7.65909e-01 
6.24938e+01 3.59505e-04 -7.65783e-01 
6.25037e+01 3.59507e-04 -7.65658e-01 
6.25137e+01 3.59508e-04 -7.65532e-01 
6.25237e+01 3.59510e-04 -7.65406e-01 
6.25337e+01 3.59511e-04 -7.65281e-01 
6.25437e+01 3.59513e-04 -7.65155e-01 
6.25537e+01 3.59514e-04 -7.65029e-01 
6.25637e+01 3.59515e-04 -7.64904e-01 
6.25737e+01 3.59517e-04 -7.64778e-01 
6.25837e+01 3.59518e-04 -7.64653e-01 
6.25937e+01 3.59520e-04 -7.64527e-01 
6.26037e+01 3.59521e-04 -7.64402e-01 
6.26137e+01 3.59523e-04 -7.64277e-01 
6.26237e+01 3.59524e-04 -7.64152e-01 
6.26337e+01 3.59526e-04 -7.64026e-01 
6.26437e+01 3.59527e-04 -7.63901e-01 
6.26537e+01 3.59528e-04 -7.63776e-01 
6.26637e+01 3.59530e-04 -7.63651e-01 
6.26737e+01 3.59531e-04 -7.63526e-01 
6.26837e+01 3.59533e-04 -7.63401e-01 
6.26937e+01 3.59534e-04 -7.63276e-01 
6.27037e+01 3.59536e-04 -7.63151e-01 
6.27137e+01 3.59537e-04 -7.63026e-01 
6.27237e+01 3.59538e-04 -7.62901e-01 
6.27337e+01 3.59540e-04 -7.62776e-01 
6.27437e+01 3.59541e-04 -7.62651e-01 
6.27537e+01 3.59543e-04 -7.62527e-01 
6.27637e+01 3.59544e-04 -7.62402e-01 
6.27737e+01 3.59545e-04 -7.62277e-01 
6.27837e+01 3.59547e-04 -7.62153e-01 
6.27937e+01 3.59548e-04 -7.62028e-01 
6.28037e+01 3.59550e-04 -7.61903e-01 
6.28137e+01 3.59551e-04 -7.61779e-01 
6.28237e+01 3.59553e-04 -7.61655e-01 
6.28337e+01 3.59554e-04 -7.61530e-01 
6.28437e+01 3.59555e-04 -7.61406e-01 
6.28537e+01 3.59557e-04 -7.61281e-01 
6.28637e+01 3.59558e-04 -7.61157e-01 
6.28737e+01 3.59560e-04 -7.61033e-01 
6.28837e+01 3.59561e-04 -7.60909e-01 
6.28937e+01 3.59563e-04 -7.60785e-01 
6.29037e+01 3.59564e-04 -7.60660e-01 
6.29137e+01 3.59565e-04 -7.60536e-01 
6.29237e+01 3.59567e-04 -7.60412e-01 
6.29337e+01 3.59568e-04 -7.60288e-01 
6.29437e+01 3.59570e-04 -7.60164e-01 
6.29537e+01 3.59571e-04 -7.60040e-01 
6.29637e+01 3.59572e-04 -7.59916e-01 
6.29737e+01 3.59574e-04 -7.59793e-01 
6.29837e+01 3.59575e-04 -7.59669e-01 
6.29937e+01 3.59577e-04 -7.59545e-01 
6.30037e+01 3.59578e-04 -7.59421e-01 
6.30137e+01 3.59579e-04 -7.59298e-01 
6.30237e+01 3.59581e-04 -7.59174e-01 
6.30337e+01 3.59582e-04 -7.59050e-01 
6.30437e+01 3.59584e-04 -7.58927e-01 
6.30537e+01 3.59585e-04 -7.58803e-01 
6.30637e+01 3.59586e-04 -7.58680e-01 
6.30737e+01 3.59588e-04 -7.58556e-01 
6.30837e+01 3.59589e-04 -7.58433e-01 
6.30937e+01 3.59591e-04 -7.58310e-01 
6.31037e+01 3.59592e-04 -7.58186e-01 
6.31137e+01 3.59593e-04 -7.58063e-01 
6.31237e+01 3.59595e-04 -7.57940e-01 
6.31337e+01 3.59596e-04 -7.57817e-01 
6.31437e+01 3.59598e-04 -7.57694e-01 
6.31537e+01 3.59599e-04 -7.57570e-01 
6.31637e+01 3.59600e-04 -7.57447e-01 
6.31737e+01 3.59602e-04 -7.57324e-01 
6.31837e+01 3.59603e-04 -7.57201e-01 
6.31937e+01 3.59605e-04 -7.57078e-01 
6.32037e+01 3.59606e-04 -7.56956e-01 
6.32137e+01 3.59607e-04 -7.56833e-01 
6.32237e+01 3.59609e-04 -7.56710e-01 
6.32337e+01 3.59610e-04 -7.56587e-01 
6.32437e+01 3.59612e-04 -7.56464e-01 
6.32537e+01 3.59613e-04 -7.56342e-01 
6.32637e+01 3.59614e-04 -7.56219e-01 
6.32737e+01 3.59616e-04 -7.56096e-01 
6.32837e+01 3.59617e-04 -7.55974e-01 
6.32937e+01 3.59619e-04 -7.55851e-01 
6.33037e+01 3.59620e-04 -7.55729e-01 
6.33137e+01 3.59621e-04 -7.55606e-01 
6.33237e+01 3.59623e-04 -7.55484e-01 
6.33337e+01 3.59624e-04 -7.55361e-01 
6.33437e+01 3.59626e-04 -7.55239e-01 
6.33537e+01 3.59627e-04 -7.55117e-01 
6.33637e+01 3.59628e-04 -7.54995e-01 
6.33737e+01 3.59630e-04 -7.54872e-01 
6.33837e+01 3.59631e-04 -7.54750e-01 
6.33937e+01 3.59632e-04 -7.54628e-01 
6.34037e+01 3.59634e-04 -7.54506e-01 
6.34137e+01 3.59635e-04 -7.54384e-01 
6.34237e+01 3.59637e-04 -7.54262e-01 
6.34337e+01 3.59638e-04 -7.54140e-01 
6.34437e+01 3.59639e-04 -7.54018e-01 
6.34537e+01 3.59641e-04 -7.53896e-01 
6.34637e+01 3.59642e-04 -7.53774e-01 
6.34737e+01 3.59643e-04 -7.53652e-01 
6.34837e+01 3.59645e-04 -7.53531e-01 
6.34937e+01 3.59646e-04 -7.53409e-01 
6.35037e+01 3.59648e-04 -7.53287e-01 
6.35136e+01 3.59649e-04 -7.53165e-01 
6.35236e+01 3.59650e-04 -7.53044e-01 
6.35336e+01 3.59652e-04 -7.52922e-01 
6.35436e+01 3.59653e-04 -7.52801e-01 
6.35536e+01 3.59654e-04 -7.52679e-01 
6.35636e+01 3.59656e-04 -7.52558e-01 
6.35736e+01 3.59657e-04 -7.52436e-01 
6.35836e+01 3.59659e-04 -7.52315e-01 
6.35936e+01 3.59660e-04 -7.52194e-01 
6.36036e+01 3.59661e-04 -7.52072e-01 
6.36136e+01 3.59663e-04 -7.51951e-01 
6.36236e+01 3.59664e-04 -7.51830e-01 
6.36336e+01 3.59665e-04 -7.51709e-01 
6.36436e+01 3.59667e-04 -7.51587e-01 
6.36536e+01 3.59668e-04 -7.51466e-01 
6.36636e+01 3.59670e-04 -7.51345e-01 
6.36736e+01 3.59671e-04 -7.51224e-01 
6.36836e+01 3.59672e-04 -7.51103e-01 
6.36936e+01 3.59674e-04 -7.50982e-01 
6.37036e+01 3.59675e-04 -7.50861e-01 
6.37136e+01 3.59676e-04 -7.50740e-01 
6.37236e+01 3.59678e-04 -7.50620e-01 
6.37336e+01 3.59679e-04 -7.50499e-01 
6.37436e+01 3.59680e-04 -7.50378e-01 
6.37536e+01 3.59682e-04 -7.50257e-01 
6.37636e+01 3.59683e-04 -7.50137e-01 
6.37736e+01 3.59684e-04 -7.50016e-01 
6.37836e+01 3.59686e-04 -7.49895e-01 
6.37936e+01 3.59687e-04 -7.49775e-01 
6.38036e+01 3.59689e-04 -7.49654e-01 
6.38136e+01 3.59690e-04 -7.49534e-01 
6.38236e+01 3.59691e-04 -7.49413e-01 
6.38336e+01 3.59693e-04 -7.49293e-01 
6.38436e+01 3.59694e-04 -7.49173e-01 
6.38536e+01 3.59695e-04 -7.49052e-01 
6.38636e+01 3.59697e-04 -7.48932e-01 
6.38736e+01 3.59698e-04 -7.48812e-01 
6.38836e+01 3.59699e-04 -7.48692e-01 
6.38936e+01 3.59701e-04 -7.48572e-01 
6.39036e+01 3.59702e-04 -7.48451e-01 
